bedrooms,property_type,locality,postal_code,kitchen,facades,price,furnished,terraceSurface,fireplace,buildingState,gardenSurface,pool,livingArea,surfaceOfThePlot,energy_certificate,province,buildingStateLabel
3.0,HOUSE,Woluwe-Saint-Lambert,1200.0,1.0,2.0,649000.0,0.0,10.0,0.0,GOOD,115.0,0.0,150.0,234.0,E,Brussels,
2.0,APARTMENT,MECHELEN,2800.0,0.0,2.0,249000.0,0.0,0.0,0.0,GOOD,0.0,0.0,75.0,,B,Antwerp,
2.0,APARTMENT,HOVE,2540.0,1.0,,279000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,91.0,,C,Antwerp,
5.0,HOUSE,Hooglede,8830.0,0.0,,280000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,252.0,1019.0,F,West Flanders,
1.0,APARTMENT,Anderlecht,1070.0,1.0,2.0,185000.0,0.0,0.0,0.0,GOOD,0.0,0.0,60.0,,F,Brussels,
1.0,APARTMENT,Etterbeek,1040.0,1.0,3.0,265000.0,0.0,5.0,0.0,GOOD,0.0,0.0,63.0,,D,Brussels,
0.0,APARTMENT,LEUVEN,3000.0,1.0,2.0,185000.0,1.0,0.0,0.0,GOOD,0.0,0.0,21.0,,C,Flemish Brabant,
0.0,APARTMENT,Blankenberge,8370.0,0.0,,230000.0,0.0,0.0,0.0,GOOD,0.0,0.0,42.0,,D,West Flanders,
1.0,APARTMENT,Uccle,1180.0,1.0,2.0,290000.0,0.0,1.0,0.0,AS_NEW,0.0,0.0,70.0,,C,Brussels,
4.0,APARTMENT,Bruxelles,1000.0,1.0,2.0,980000.0,0.0,10.0,0.0,TO_RENOVATE,0.0,0.0,307.0,,E,Brussels,
3.0,HOUSE,Sint-Gillis-Waas,9170.0,1.0,2.0,279000.0,0.0,5.0,0.0,GOOD,110.0,0.0,150.0,167.0,E,East Flanders,
2.0,APARTMENT,DEURNE,2100.0,1.0,2.0,189000.0,0.0,2.0,0.0,TO_RENOVATE,0.0,0.0,89.0,,F,Antwerp,
1.0,APARTMENT,Mortsel,2640.0,1.0,,220000.0,0.0,7.0,0.0,GOOD,0.0,0.0,60.0,,C,Antwerp,
2.0,APARTMENT,ANTWERPEN,2050.0,1.0,3.0,225000.0,0.0,4.0,0.0,GOOD,0.0,0.0,78.0,,D,Antwerp,
1.0,APARTMENT,DUFFEL,2570.0,1.0,2.0,279000.0,0.0,7.0,0.0,JUST_RENOVATED,0.0,0.0,87.0,,B,Antwerp,
2.0,APARTMENT,DEURNE,2100.0,1.0,2.0,365000.0,0.0,5.0,0.0,JUST_RENOVATED,0.0,0.0,120.0,,B,Antwerp,
3.0,HOUSE,Heverlee,3001.0,1.0,,499000.0,0.0,15.0,0.0,GOOD,40.0,0.0,139.0,117.0,C,Flemish Brabant,
5.0,HOUSE,Waterloo,1410.0,1.0,4.0,595000.0,0.0,27.0,0.0,TO_RENOVATE,750.0,0.0,280.0,750.0,E,Walloon Brabant,
3.0,APARTMENT,BORSBEEK,2150.0,1.0,2.0,285000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,81.0,,A,Antwerp,
2.0,APARTMENT,Evergem,9940.0,1.0,,270000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,89.0,,C,East Flanders,
2.0,APARTMENT,Bruxelles,1000.0,1.0,2.0,565000.0,0.0,8.0,0.0,GOOD,0.0,0.0,172.0,,D,Brussels,
2.0,APARTMENT,Ixelles,1050.0,1.0,2.0,565000.0,0.0,8.0,0.0,GOOD,0.0,0.0,172.0,,D,Brussels,
2.0,APARTMENT,Uccle,1180.0,1.0,2.0,565000.0,0.0,8.0,0.0,GOOD,0.0,0.0,172.0,,D,Brussels,
2.0,APARTMENT,Turnhout,2300.0,0.0,2.0,219000.0,0.0,3.0,0.0,GOOD,0.0,0.0,120.0,,C,Antwerp,
3.0,HOUSE,Landen,3400.0,0.0,3.0,245000.0,0.0,0.0,0.0,TO_RENOVATE,165.0,0.0,167.0,351.0,E,Flemish Brabant,
4.0,HOUSE,Forest,1190.0,1.0,3.0,799000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,320.0,80.0,E,Brussels,
2.0,APARTMENT,GANSHOREN,1083.0,0.0,,210000.0,0.0,8.0,0.0,TO_BE_DONE_UP,0.0,0.0,80.0,,C,Brussels,
2.0,APARTMENT,Woluwe-Saint-Lambert,1200.0,1.0,2.0,455000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,110.0,,G,Brussels,
3.0,HOUSE,Kortrijk,8500.0,1.0,2.0,164500.0,0.0,20.0,0.0,GOOD,40.0,0.0,120.0,94.0,C,West Flanders,
2.0,APARTMENT,Woluwe-Saint-Pierre,1150.0,1.0,2.0,325000.0,0.0,10.0,0.0,AS_NEW,0.0,0.0,100.0,,F,Brussels,
1.0,APARTMENT,Auderghem,1160.0,1.0,,210000.0,0.0,0.0,0.0,GOOD,0.0,0.0,56.0,,C,Brussels,
1.0,APARTMENT,DUFFEL,2570.0,1.0,2.0,272500.0,0.0,5.0,0.0,JUST_RENOVATED,0.0,0.0,81.0,,B,Antwerp,
2.0,APARTMENT,Bruxelles,1000.0,1.0,2.0,455000.0,0.0,1.0,0.0,GOOD,0.0,0.0,109.0,,D,Brussels,
3.0,APARTMENT,Woluwe-Saint-Lambert,1200.0,1.0,2.0,550000.0,0.0,9.0,0.0,TO_RENOVATE,0.0,0.0,136.0,,E,Brussels,
3.0,APARTMENT,Bruxelles,1000.0,1.0,2.0,895000.0,0.0,1.0,0.0,GOOD,0.0,0.0,207.0,,E,Brussels,
3.0,HOUSE,LIER,2500.0,1.0,2.0,369000.0,0.0,26.0,1.0,GOOD,26.0,0.0,158.0,165.0,C,Antwerp,
4.0,HOUSE,BORSBEEK,2150.0,1.0,3.0,389000.0,0.0,0.0,0.0,TO_RENOVATE,125.0,0.0,175.0,270.0,F,Antwerp,
3.0,HOUSE,Laeken,1020.0,1.0,2.0,695000.0,0.0,20.0,0.0,GOOD,60.0,0.0,255.0,221.0,E,Brussels,
3.0,APARTMENT,DEURNE,2100.0,1.0,3.0,185000.0,0.0,2.0,0.0,GOOD,0.0,0.0,85.0,,E,Antwerp,
2.0,HOUSE,Aalst (9300),9300.0,0.0,2.0,330000.0,0.0,0.0,0.0,GOOD,0.0,0.0,135.0,104.0,B,East Flanders,
5.0,HOUSE,Merksem,2170.0,1.0,,415000.0,0.0,0.0,0.0,JUST_RENOVATED,33.0,0.0,186.0,219.0,B,Antwerp,
4.0,HOUSE,Maarkedal,9680.0,0.0,,450000.0,0.0,30.0,0.0,GOOD,2500.0,0.0,292.0,2751.0,D,East Flanders,
3.0,HOUSE,Zaffelare,9080.0,1.0,,995000.0,0.0,0.0,0.0,AS_NEW,0.0,1.0,441.0,1555.0,C,East Flanders,
3.0,HOUSE,Aalst,9300.0,1.0,2.0,259000.0,0.0,10.0,0.0,GOOD,23.0,0.0,140.0,132.0,B,East Flanders,
5.0,HOUSE,Hérinnes,7742.0,1.0,2.0,179000.0,0.0,27.0,0.0,TO_RENOVATE,405.0,0.0,174.0,510.0,E,Hainaut,
2.0,HOUSE,BEVEL,2560.0,0.0,3.0,249000.0,0.0,0.0,0.0,TO_RENOVATE,520.0,0.0,153.0,1172.0,F,Antwerp,
3.0,HOUSE,NIJLEN,2560.0,0.0,3.0,385000.0,0.0,0.0,0.0,TO_RENOVATE,1400.0,0.0,207.0,1996.0,F,Antwerp,
2.0,HOUSE,Koningshooikt,2500.0,1.0,4.0,439000.0,0.0,0.0,0.0,TO_RENOVATE,1735.0,0.0,190.0,1901.0,F,Antwerp,
6.0,HOUSE,Eeklo,9900.0,1.0,4.0,849500.0,0.0,0.0,0.0,AS_NEW,300.0,1.0,334.0,1032.0,B,East Flanders,
3.0,HOUSE,EDEGEM,2650.0,1.0,,399000.0,0.0,18.0,0.0,GOOD,60.0,0.0,182.0,192.0,C,Antwerp,
2.0,APARTMENT,Sint-Niklaas,9100.0,1.0,,170000.0,0.0,15.0,0.0,GOOD,0.0,0.0,67.0,,D,East Flanders,
1.0,APARTMENT,IXELLES,1050.0,1.0,2.0,199000.0,0.0,0.0,1.0,GOOD,0.0,0.0,42.0,,G,Brussels,
2.0,APARTMENT,Wilrijk,2610.0,1.0,,219000.0,0.0,0.0,0.0,GOOD,0.0,0.0,72.0,,B,Antwerp,
2.0,APARTMENT,WILRIJK,2610.0,1.0,3.0,269000.0,0.0,4.0,0.0,JUST_RENOVATED,0.0,0.0,80.0,,B,Antwerp,
2.0,APARTMENT,Ledeberg,9050.0,1.0,,295000.0,1.0,5.0,0.0,GOOD,0.0,0.0,83.0,,C,East Flanders,
1.0,APARTMENT,Liège,4000.0,1.0,2.0,99000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,66.0,,B,Liège,
4.0,HOUSE,Dessel,2480.0,1.0,3.0,329000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,227.0,1436.0,B,Antwerp,
3.0,HOUSE,GRIMBERGEN,1850.0,1.0,2.0,410000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,248.0,250.0,D,Flemish Brabant,
3.0,HOUSE,Zottegem,9620.0,1.0,4.0,469000.0,0.0,0.0,0.0,AS_NEW,150.0,0.0,170.0,306.0,A,East Flanders,
2.0,APARTMENT,BOOM,2850.0,1.0,2.0,156000.0,0.0,0.0,0.0,GOOD,0.0,0.0,80.0,,C,Antwerp,
2.0,APARTMENT,BOOM,2850.0,1.0,4.0,159000.0,0.0,0.0,0.0,GOOD,0.0,0.0,77.0,,C,Antwerp,
4.0,HOUSE,Rixensart,1330.0,1.0,4.0,595000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,205.0,851.0,C,Walloon Brabant,
4.0,APARTMENT,UCCLE,1180.0,1.0,3.0,595000.0,0.0,25.0,1.0,TO_BE_DONE_UP,0.0,0.0,209.0,,D,Brussels,
4.0,HOUSE,WILRIJK,2610.0,1.0,2.0,353000.0,0.0,0.0,0.0,GOOD,100.0,0.0,155.0,185.0,D,Antwerp,
3.0,HOUSE,MERKSEM,2170.0,0.0,2.0,399000.0,0.0,0.0,0.0,AS_NEW,85.0,0.0,198.0,172.0,B,Antwerp,
3.0,HOUSE,EDEGEM,2650.0,1.0,3.0,625000.0,0.0,0.0,0.0,JUST_RENOVATED,279.0,0.0,170.0,506.0,C,Antwerp,
2.0,APARTMENT,Knokke-Heist,8300.0,0.0,,685000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,79.0,,B,West Flanders,
3.0,HOUSE,Kruisem,9750.0,0.0,2.0,339000.0,0.0,0.0,0.0,GOOD,0.0,0.0,154.0,95.0,B,East Flanders,
2.0,APARTMENT,Oostende,8400.0,1.0,,349000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,89.0,,B,West Flanders,
2.0,HOUSE,Erpe-Mere,9420.0,1.0,4.0,249000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,170.0,458.0,F,East Flanders,
4.0,HOUSE,Ardooie,8850.0,0.0,,260000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,128.0,171.0,B,West Flanders,
3.0,HOUSE,Koersel,3582.0,1.0,4.0,275000.0,0.0,0.0,0.0,GOOD,0.0,0.0,147.0,770.0,F,Limburg,
2.0,HOUSE,Deurne,2100.0,1.0,2.0,289000.0,0.0,0.0,0.0,GOOD,50.0,0.0,148.0,112.0,B,Antwerp,
3.0,HOUSE,Asper,9890.0,0.0,,389000.0,0.0,0.0,0.0,GOOD,178.0,0.0,262.0,493.0,E,East Flanders,
1.0,APARTMENT,Forest,1190.0,1.0,,229000.0,0.0,4.0,0.0,AS_NEW,0.0,0.0,67.0,,D,Brussels,
2.0,APARTMENT,Brugge,8000.0,1.0,,259000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,72.0,,B,West Flanders,
2.0,APARTMENT,Heverlee,3001.0,1.0,,285000.0,0.0,0.0,0.0,GOOD,0.0,0.0,80.0,,B,Flemish Brabant,
4.0,HOUSE,GROTE-BROGEL,3990.0,1.0,4.0,455000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,303.0,1984.0,D,Limburg,
4.0,HOUSE,Wevelgem,8560.0,1.0,,575000.0,0.0,95.0,0.0,GOOD,250.0,0.0,309.0,629.0,B,West Flanders,
6.0,HOUSE,Schilde,2970.0,1.0,4.0,779000.0,0.0,71.0,0.0,GOOD,615.0,0.0,253.0,1148.0,C,Antwerp,
1.0,APARTMENT,Merksem,2170.0,0.0,2.0,154000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,66.0,,B,Antwerp,
1.0,APARTMENT,DEURNE,2100.0,1.0,3.0,159000.0,0.0,0.0,0.0,GOOD,0.0,0.0,72.0,,D,Antwerp,
2.0,APARTMENT,MORTSEL,2640.0,1.0,2.0,159000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,80.0,,E,Antwerp,
2.0,APARTMENT,DEURNE,2100.0,1.0,2.0,179000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,76.0,,C,Antwerp,
1.0,APARTMENT,Saint-Gilles,1060.0,1.0,2.0,295000.0,0.0,0.0,0.0,GOOD,0.0,0.0,70.0,,F,Brussels,
3.0,HOUSE,Duffel,2570.0,1.0,2.0,385000.0,0.0,0.0,0.0,GOOD,0.0,0.0,152.0,103.0,C,Antwerp,
3.0,HOUSE,Arlon,6700.0,1.0,4.0,295000.0,0.0,20.0,0.0,TO_BE_DONE_UP,426.0,0.0,172.0,426.0,G,Luxembourg,
2.0,APARTMENT,Woluwe-Saint-Lambert,1200.0,1.0,2.0,225000.0,0.0,17.0,0.0,GOOD,0.0,0.0,73.0,,C,Brussels,
1.0,APARTMENT,ARLON,6700.0,0.0,,145000.0,0.0,0.0,0.0,GOOD,0.0,0.0,50.0,,C,Luxembourg,
1.0,APARTMENT,BRUXELLES,1000.0,1.0,2.0,165000.0,1.0,0.0,0.0,AS_NEW,0.0,0.0,28.0,,F,Brussels,
1.0,APARTMENT,LEUVEN,3000.0,1.0,2.0,219000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,34.0,,B,Flemish Brabant,
3.0,HOUSE,DEURNE,2100.0,1.0,2.0,249000.0,0.0,0.0,0.0,TO_RENOVATE,85.0,0.0,129.0,169.0,F,Antwerp,
2.0,APARTMENT,Woluwe-Saint-Lambert,1200.0,1.0,2.0,490000.0,0.0,24.0,0.0,TO_RENOVATE,0.0,0.0,120.0,,G,Brussels,
4.0,HOUSE,HOBOKEN,2660.0,1.0,2.0,325000.0,0.0,0.0,0.0,TO_RENOVATE,204.0,0.0,232.0,269.0,F,Antwerp,
4.0,HOUSE,Berchem,2600.0,1.0,2.0,585000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,160.0,76.0,C,Antwerp,
4.0,HOUSE,Antwerpen,2018.0,1.0,2.0,785000.0,0.0,0.0,0.0,GOOD,20.0,0.0,202.0,105.0,C,Antwerp,
1.0,APARTMENT,Gent,9000.0,1.0,,259000.0,0.0,2.0,0.0,AS_NEW,0.0,0.0,43.0,,B,East Flanders,
3.0,HOUSE,MECHELEN,2800.0,1.0,3.0,425000.0,0.0,34.0,0.0,GOOD,50.0,0.0,123.0,198.0,C,Antwerp,
4.0,APARTMENT,Aalst (9300),9300.0,1.0,,340000.0,0.0,44.0,0.0,AS_NEW,0.0,0.0,142.0,,B,East Flanders,
2.0,APARTMENT,Forest,1190.0,1.0,2.0,225000.0,0.0,3.0,0.0,,0.0,0.0,65.0,,G,Brussels,
2.0,APARTMENT,MOLENBEEK-SAINT-JEAN,1070.0,1.0,,239000.0,0.0,6.0,0.0,GOOD,0.0,0.0,96.0,,E,Brussels,
3.0,HOUSE,GERAARDSBERGEN,9500.0,1.0,2.0,299999.0,0.0,0.0,0.0,GOOD,895.0,0.0,167.0,1050.0,D,East Flanders,
2.0,APARTMENT,Deurne,2100.0,1.0,2.0,215000.0,0.0,0.0,1.0,GOOD,0.0,0.0,102.0,,C,Antwerp,
2.0,HOUSE,HERENTALS,2200.0,1.0,3.0,180000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,140.0,290.0,F,Antwerp,
3.0,HOUSE,Zelzate,9060.0,0.0,,298000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,179.0,674.0,F,East Flanders,
3.0,HOUSE,Gent,9000.0,1.0,,299000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,157.0,117.0,F,East Flanders,
3.0,HOUSE,ANTWERPEN,2020.0,1.0,,310000.0,0.0,7.0,0.0,GOOD,0.0,0.0,112.0,89.0,D,Antwerp,
3.0,HOUSE,Rillaar,3202.0,0.0,,385000.0,0.0,0.0,0.0,TO_RENOVATE,270.0,0.0,568.0,678.0,E,Flemish Brabant,
8.0,HOUSE,Eeklo,9900.0,0.0,,475000.0,0.0,0.0,0.0,TO_RENOVATE,14.0,0.0,496.0,606.0,F,East Flanders,
3.0,HOUSE,Overijse,3090.0,1.0,4.0,575000.0,0.0,24.0,0.0,TO_BE_DONE_UP,0.0,0.0,148.0,752.0,E,Flemish Brabant,
3.0,HOUSE,VICHTE,8570.0,1.0,,595000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,275.0,1947.0,C,West Flanders,
4.0,HOUSE,Woluwe-Saint-Lambert,1200.0,1.0,2.0,900000.0,0.0,10.0,0.0,AS_NEW,160.0,0.0,233.0,237.0,D,Brussels,
3.0,APARTMENT,Schaerbeek,1030.0,1.0,,420000.0,0.0,16.0,1.0,TO_BE_DONE_UP,0.0,1.0,130.0,,F,Brussels,
3.0,APARTMENT,Schaerbeek,1200.0,1.0,,420000.0,0.0,16.0,1.0,TO_BE_DONE_UP,0.0,1.0,130.0,,F,Brussels,
4.0,HOUSE,PELT,3900.0,1.0,2.0,298000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,185.0,368.0,E,Limburg,
3.0,HOUSE,KRUIBEKE,9150.0,1.0,2.0,374000.0,0.0,0.0,1.0,GOOD,0.0,0.0,190.0,323.0,C,East Flanders,
4.0,HOUSE,Woluwe-Saint-Pierre,1150.0,1.0,2.0,670000.0,0.0,0.0,0.0,TO_RENOVATE,170.0,0.0,180.0,270.0,G,Brussels,
4.0,HOUSE,Uccle,1180.0,1.0,2.0,1100000.0,0.0,62.0,1.0,TO_BE_DONE_UP,200.0,0.0,224.0,350.0,G,Brussels,
1.0,APARTMENT,LOUVAIN-LA-NEUVE,1348.0,1.0,,175000.0,0.0,0.0,0.0,GOOD,0.0,0.0,46.0,,D,Walloon Brabant,
1.0,APARTMENT,Gent,9000.0,1.0,,220000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,71.0,,B,East Flanders,
3.0,APARTMENT,Merksem,2170.0,1.0,2.0,259000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,116.0,,F,Antwerp,
3.0,APARTMENT,WILRIJK,2610.0,1.0,,319000.0,0.0,16.0,0.0,,0.0,0.0,120.0,,B,Antwerp,
5.0,APARTMENT,Uccle,1180.0,1.0,4.0,1650000.0,0.0,304.0,0.0,AS_NEW,0.0,0.0,320.0,,C,Brussels,
3.0,HOUSE,Berlaar,2590.0,0.0,,329000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,134.0,680.0,F,Antwerp,
3.0,HOUSE,Nieuwrode,3221.0,1.0,,438000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,261.0,6483.0,F,Flemish Brabant,
6.0,HOUSE,De Pinte,9840.0,1.0,,625000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,218.0,2905.0,E,East Flanders,
3.0,HOUSE,Putte,2580.0,1.0,,690000.0,0.0,0.0,0.0,GOOD,0.0,0.0,267.0,1738.0,B,Antwerp,
3.0,HOUSE,Knokke-Heist,8300.0,1.0,2.0,939000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,218.0,343.0,C,West Flanders,
3.0,HOUSE,Uccle,1180.0,1.0,2.0,650000.0,0.0,33.0,0.0,GOOD,180.0,0.0,182.0,245.0,D,Brussels,
0.0,APARTMENT,ANTWERPEN,2018.0,0.0,2.0,179000.0,0.0,0.0,0.0,GOOD,0.0,0.0,47.0,,D,Antwerp,
2.0,APARTMENT,MORTSEL,2640.0,1.0,2.0,179000.0,0.0,9.0,0.0,GOOD,0.0,0.0,86.0,,B,Antwerp,
2.0,APARTMENT,Antwerpen,2020.0,1.0,2.0,199000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,81.0,,F,Antwerp,
2.0,APARTMENT,ANTWERPEN,2020.0,1.0,3.0,199000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,86.0,,D,Antwerp,
2.0,APARTMENT,WILRIJK,2610.0,1.0,2.0,199000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,88.0,,D,Antwerp,
4.0,APARTMENT,WILRIJK,2610.0,0.0,3.0,375000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,177.0,,D,Antwerp,
2.0,HOUSE,Mechelen,2800.0,1.0,2.0,370000.0,0.0,63.0,0.0,GOOD,0.0,0.0,141.0,110.0,C,Antwerp,
3.0,HOUSE,Tervuren,3080.0,1.0,4.0,450000.0,0.0,15.0,0.0,TO_BE_DONE_UP,300.0,0.0,103.0,622.0,E,Flemish Brabant,
3.0,HOUSE,HERENT,3020.0,1.0,3.0,475000.0,0.0,0.0,0.0,GOOD,0.0,0.0,196.0,293.0,D,Flemish Brabant,
2.0,APARTMENT,Huy,4500.0,1.0,2.0,169000.0,0.0,0.0,0.0,GOOD,0.0,0.0,96.0,,C,Liège,
3.0,APARTMENT,CHAUDFONTAINE,4050.0,1.0,2.0,195000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,130.0,,B,Liège,
3.0,APARTMENT,Turnhout,2300.0,1.0,2.0,289000.0,0.0,0.0,0.0,GOOD,0.0,0.0,150.0,,B,Antwerp,
1.0,APARTMENT,Uccle,1180.0,1.0,2.0,349000.0,0.0,10.0,0.0,AS_NEW,0.0,0.0,74.0,,E,Brussels,
3.0,HOUSE,LOCHRISTI,9080.0,1.0,3.0,325000.0,0.0,0.0,1.0,TO_RENOVATE,0.0,0.0,160.0,440.0,F,East Flanders,
5.0,HOUSE,OUD-HEVERLEE,3050.0,0.0,4.0,547000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,244.0,1400.0,D,Flemish Brabant,
5.0,HOUSE,BUGGENHOUT,9255.0,1.0,2.0,379000.0,0.0,25.0,0.0,GOOD,0.0,0.0,217.0,1493.0,C,East Flanders,
2.0,APARTMENT,Knokke-Heist,8300.0,0.0,,545000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,74.0,,C,West Flanders,
2.0,APARTMENT,Bredene,8450.0,0.0,,235000.0,0.0,5.0,0.0,TO_BE_DONE_UP,0.0,0.0,75.0,,C,West Flanders,
0.0,APARTMENT,Evere,1140.0,1.0,,195000.0,0.0,12.0,0.0,AS_NEW,0.0,0.0,43.0,,E,Brussels,
3.0,HOUSE,Huy,4500.0,1.0,2.0,99900.0,0.0,8.0,0.0,TO_RENOVATE,0.0,0.0,125.0,78.0,E,Liège,
3.0,HOUSE,Nieuwpoort,8620.0,0.0,,1295000.0,0.0,0.0,0.0,GOOD,0.0,0.0,232.0,3146.0,F,West Flanders,
5.0,HOUSE,Vilvorde,1800.0,1.0,2.0,499000.0,0.0,0.0,0.0,GOOD,60.0,0.0,253.0,163.0,E,Flemish Brabant,
2.0,APARTMENT,BRASSCHAAT,2930.0,1.0,2.0,215000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,111.0,,C,Antwerp,
2.0,APARTMENT,Knokke-Zoute,8300.0,1.0,2.0,740000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,72.0,,C,West Flanders,
2.0,APARTMENT,Sint-Denijs-Westrem,9051.0,1.0,,995000.0,0.0,11.0,0.0,AS_NEW,0.0,0.0,149.0,,A,East Flanders,
3.0,HOUSE,PELT,3900.0,1.0,3.0,229000.0,0.0,0.0,0.0,GOOD,0.0,0.0,151.0,383.0,D,Limburg,
3.0,HOUSE,Willebroek,2830.0,0.0,2.0,319000.0,0.0,0.0,0.0,GOOD,0.0,0.0,165.0,295.0,D,Antwerp,
3.0,HOUSE,PELT,3910.0,1.0,4.0,323000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,185.0,659.0,F,Limburg,
3.0,HOUSE,Wommelgem,2160.0,1.0,3.0,389000.0,0.0,0.0,0.0,GOOD,91.0,0.0,119.0,254.0,B,Antwerp,
4.0,HOUSE,LAEKEN (BRU.),1020.0,1.0,4.0,990000.0,0.0,0.0,0.0,GOOD,0.0,0.0,470.0,1165.0,F,Brussels,
2.0,APARTMENT,Wilrijk,2610.0,1.0,2.0,269000.0,0.0,3.0,0.0,AS_NEW,0.0,0.0,84.0,,B,Antwerp,
3.0,APARTMENT,MECHELEN,2800.0,1.0,3.0,290000.0,0.0,0.0,0.0,GOOD,0.0,0.0,95.0,,B,Antwerp,
3.0,APARTMENT,HEVERLEE,3001.0,1.0,,360000.0,0.0,2.0,0.0,GOOD,0.0,0.0,102.0,,B,Flemish Brabant,
3.0,HOUSE,Herk-de-Stad,3540.0,1.0,,366000.0,0.0,0.0,0.0,,330.0,0.0,174.0,680.0,B,Limburg,
3.0,HOUSE,Diepenbeek,3590.0,1.0,,398000.0,0.0,28.0,0.0,,0.0,0.0,280.0,1737.0,E,Limburg,
3.0,HOUSE,KIELDRECHT,9130.0,1.0,2.0,185000.0,0.0,0.0,0.0,GOOD,31.0,0.0,127.0,90.0,F,East Flanders,
2.0,APARTMENT,Deurne,2100.0,1.0,2.0,159000.0,0.0,3.0,0.0,TO_RENOVATE,0.0,0.0,91.0,,F,Antwerp,
1.0,APARTMENT,Borgerhout,2140.0,1.0,2.0,174000.0,0.0,3.0,0.0,GOOD,0.0,0.0,64.0,,D,Antwerp,
2.0,APARTMENT,Borgerhout,2140.0,0.0,2.0,179000.0,0.0,0.0,0.0,GOOD,0.0,0.0,91.0,,B,Antwerp,
2.0,APARTMENT,GEEL,2440.0,1.0,3.0,189000.0,0.0,0.0,0.0,GOOD,0.0,0.0,89.0,,D,Antwerp,
1.0,APARTMENT,ANTWERPEN,2018.0,1.0,2.0,219000.0,0.0,0.0,0.0,GOOD,0.0,0.0,55.0,,B,Antwerp,
1.0,APARTMENT,ANTWERPEN,2018.0,1.0,2.0,219000.0,0.0,0.0,0.0,GOOD,0.0,0.0,55.0,,B,Antwerp,
1.0,APARTMENT,Antwerpen,2060.0,0.0,2.0,375000.0,0.0,0.0,0.0,GOOD,0.0,0.0,107.0,,B,Antwerp,
4.0,APARTMENT,Woluwe-Saint-Pierre,1150.0,1.0,,695000.0,0.0,1.0,0.0,TO_BE_DONE_UP,0.0,0.0,223.0,,D,Brussels,
3.0,HOUSE,DENDERMONDE,9200.0,1.0,,238000.0,0.0,0.0,0.0,TO_RENOVATE,174.0,0.0,123.0,260.0,E,East Flanders,
3.0,HOUSE,Boom,2850.0,1.0,2.0,345000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,101.0,150.0,B,Antwerp,
3.0,HOUSE,Antwerpen,2060.0,1.0,2.0,215000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,158.0,58.0,D,Antwerp,
3.0,HOUSE,Herenthout,2270.0,1.0,3.0,257000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,129.0,805.0,F,Antwerp,
